#OTU ID	F10.392986	F23.392985	E1.392958	E31.393098	F36.393081	D5.392980	D13.5n.393036	E50.393121	E6.393046	D13.a.393151	D13.b.393109	D55.393021	D43.393029	D40.5n.393010	D42.5n.392965	D41.392964	F22.393105	F45.5n.393125	E21.393092	D36.393034	E19.393126	D9.b.393024	D35.393047	E46.392982	D53.393097	D34.393152	D24.393019	D37.393112	E7.393035	D33.393064	F52.xB.393134	F54.xAa.392971	F11.393140	D36.5n.392955	E11.b.393106	F52.xAb.393065	D6.393059	D52.6m.393073	D15.b.393025	D48.5n.393138	E17.b.393011	D54.393137	D45.392997	D48.393053	D55.6m.393150	D56.392999	F52.xA5n.393128	D52.392969	F53.xAa.392989	F8.392959	D37.5n.393100	D7.393009	F6.393012	F53.xB.393033	D46.393032	D50.393155	D47.393049	E25.393004	D46.5n.393023	E14.393108	D49.392993	E12.393141	E4.393060	D15.a.392972	F52.xAa.393143	D42.393130	D8.393124	D39.393153	D10.a.393084	D32.392957	E16.a.393116	E51.392992	F32.392983	F46.392987	E30.393091	D53.6m.393115	F16.392966	E10.393119	F35.393016	E52.393013	F43.392978	D56.6m.393061	D19.5n.393000	F9.393057	D38.393080	F54.xB.393101	F54.xAb.393017	F17.393154	D11.b.392956	D28.393022	F39.393044	F7.393045	D3.393129	D40.393027	F2.393038	D20.393127	D22.393118	E11.a.392976	D22.5n.393054	F40.5n.393040	F24.5n.393079	E41.393051	D21.b.393031	D12.392988	E37.393006	D19.b.393086	D4.393142	F26.393062	D16.a.393131	F34.393156	D16.b.393030	F33.393018	E52.393008	E44.392991	E23.393135	D9.5n.392973	F37.392981	D10.b.393074	E42.393003	E38.392961	D17.392970	E28.393026	E26.392994	E24.393014	E22.393067	F4.392979	E49.393145	E5.393088	E48.393111	E34.393050	E29.393048	F20.393132	E20.392995	E3.393133	D30.392996	E32.393085	E35.393077	D9.a.393068	F53.xAb.393123	E13.393149	E8.393058	E27.393110	D21.a.393001	E33.393096	D29.393071	F49.392962	D19.a.393146	F21.393041	F24.393090	D18.393069	D51.6m.392990	E17.a.392998	F30.393015	D2.393107	D26.392975	F47.393103	F25.393043	F17.5n.393102	F3.393113	E45.392984	F41.393020	D31.393093	F42.393052	E47.393083	D21.5n.392974	E18.393089	F18.393066	F14.393037	F1.393076	E40.393144	F13.392967	F38.392977	D1.393095	E39.393094	D10.5n.393082	F19.393042	E36.393087	E2.393114	F40.393099	D11.a.392963	D15.5n.393148	D27.393075	F44.393157	F27.393136	F45.393039	F29.393147	F28.393055	F31.393028	D14.393072	F5.393056	E9.393139	E43.393078	F12.393104	F11.5n.393122	F15.392968	F50.393120	F48.393005	D23.392960	D18.6m.393070	F51.393007	D25.393117	D51.393063	E16.b.393002
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea sibirica	1	0	0	12	1	3	0	0	2	5	0	0	1	1	0	1	1	2	0	1	0	1	1	1	0	1	1	1	7	1	5	2	1	0	8	0	0	0	0	1	4	0	1	3	2	3	2	0	2	6	3	0	3	1	1	1	2	0	1	1	2	1	1	0	4	3	0	2	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	3	4	1	1	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	1	0	4	1	1	0	1	0	0	4	1	0	0	2	1	1	1	6	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	5	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	3	0	0	1	0	0	1	0	0	1	1	3	0	1	1	0	0	6	0	0	0	0	0	0	0	0	2	0	2	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Muricomes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__Moryella indoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	3	0	0	1	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	9	1	0	0	0	0	8	0	3	0	0	0	2	0	0	2	1	2	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	4	3	1	1	3	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	42	1	5	1	3	0	11	0	1	0	5	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	4	0	2	3	2	2	2	36	0	17	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	5	12	22	29	9	23	15	0	34	70	42	4	27	1	0	5	4	0	1	27	0	28	31	14	21	34	0	12	31	35	20	5	3	44	40	15	17	15	0	36	23	3	3	25	4	14	6	14	32	2	14	9	4	12	41	51	29	0	17	28	35	51	23	0	23	9	16	45	36	34	10	6	7	0	0	1	6	29	9	6	12	8	14	2	31	4	12	15	30	92	14	7	93	18	4	48	22	65	54	12	23	42	27	14	29	26	24	0	5	16	30	12	8	7	0	49	17	17	69	32	44	51	0	0	0	15	0	0	0	12	0	8	0	0	39	71	44	42	5	46	18	0	44	24	27	16	33	6	15	24	13	51	0	26	0	0	0	12	3	20	5	16	28	8	65	29	5	1	2	17	3	17	56	17	17	2	21	0	8	18	0	3	0	2	0	0	0	4	1	7	1	9	5	2	0	17	0	3	30	3	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	269	69	216	246	113	151	75	250	558	127	73	153	270	161	388	215	117	0	8	359	0	162	197	579	412	382	0	111	844	279	378	126	119	297	243	236	446	86	0	55	272	106	185	468	291	243	292	63	239	236	99	199	185	226	175	199	105	18	139	342	179	93	799	3	266	202	399	323	49	382	143	330	49	0	588	262	134	199	30	176	57	168	85	328	149	229	177	97	65	12	87	361	7	178	190	78	33	185	37	92	127	291	44	79	822	52	154	2	146	20	38	154	472	630	0	137	71	47	242	897	74	34	70	5	1	65	274	518	402	302	391	171	0	746	71	140	282	126	201	285	578	120	38	415	6	0	93	107	75	94	113	42	29	16	0	0	3	85	12	262	57	20	78	847	34	175	198	114	69	489	94	126	45	532	64	101	335	0	72	32	1	0	0	4	0	31	0	80	0	4	64	376	47	61	70	23	0	2	82	10	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	13	20	102	16	13	4	22	3	74	43	33	11	41	12	16	27	18	8	15	14	16	75	15	55	25	11	0	31	62	37	8	22	5	24	54	6	18	23	36	39	31	5	52	4	19	11	3	24	24	7	21	25	15	129	30	13	22	14	23	24	8	58	11	15	8	101	22	69	6	59	40	40	30	10	18	33	11	33	31	3	13	5	6	8	28	8	14	13	19	21	8	32	11	140	12	14	23	35	29	17	38	7	19	22	21	10	117	31	40	21	31	65	7	43	41	59	10	12	38	32	34	13	44	48	27	3	6	11	8	19	27	25	19	17	3	33	38	85	55	6	15	120	14	2	10	5	1	13	21	34	12	52	61	16	21	27	44	31	32	20	16	6	27	29	31	30	14	12	7	6	12	18	84	22	13	2	23	18	10	15	84	9	0	50	1	56	9	44	82	3	3	13	15	7	10	2	1	0	33	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini	21	10	19	18	4	12	7	2	32	20	8	19	89	16	11	29	4	5	2	39	194	18	62	27	21	38	2	26	24	52	21	7	23	23	32	8	71	8	0	42	25	13	31	15	15	14	8	19	14	9	23	21	10	14	22	26	12	15	17	25	10	33	30	0	9	24	22	30	2	27	20	5	3	3	18	23	21	32	10	11	3	18	2	12	25	6	36	2	0	0	1	6	2	40	2	4	0	45	5	1	17	39	2	8	38	2	28	0	12	4	3	13	11	0	32	22	2	7	11	26	6	22	29	22	42	1	6	11	18	12	20	7	77	22	3	42	14	28	6	60	30	40	5	21	1	0	0	5	13	5	7	31	13	1	0	7	0	5	6	31	5	0	3	14	0	49	3	8	16	22	10	0	5	15	2	1	19	59	3	1	0	1	0	0	0	6	0	8	0	1	10	7	4	10	3	1	0	0	1	2	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0	0	0	2	0	0	1	1	2	1	0	1	1	0	4	1	0	1	0	3	0	0	3	0	1	0	0	5	0	1	0	0	0	2	2	0	1	2	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	2	1	0	0	0	3	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	1	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio ruminis	0	5	4	2	0	1	0	0	6	1	0	0	12	0	1	1	4	8	0	6	0	13	6	3	4	6	0	3	4	16	11	2	0	2	0	9	28	3	0	1	1	0	0	0	0	0	1	0	1	0	6	7	0	0	9	8	7	0	0	2	1	0	4	0	0	0	2	2	0	17	0	3	1	5	9	1	1	1	3	2	1	3	2	0	9	0	0	1	1	0	0	2	2	13	0	7	5	1	2	4	4	11	1	0	1	1	7	0	2	3	1	1	4	1	0	16	1	0	5	6	1	4	7	2	0	0	5	3	12	2	2	0	0	4	4	0	1	6	1	0	1	7	1	3	0	0	1	1	0	1	2	1	0	3	2	12	1	2	1	9	2	0	1	1	14	2	0	0	0	5	1	2	2	0	1	0	0	2	1	0	0	1	4	0	3	1	0	1	1	0	0	1	0	2	1	9	1	0	4	3	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Parasporobacterium	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Parasporobacterium;s__Parasporobacterium paucivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	3	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	0	0	0	4	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	3	0	2	0	0	0	0	1	1	0	1	0	1	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	3	3	0	0	1	0	5	0	2	6	5	1	1	0	1	1	1	0	0	0	0	0	2	0	4	2	0	2	0	4	2	1	0	2	0	1	0	1	0	11	3	1	0	1	2	1	1	4	1	0	2	0	1	2	3	1	2	0	4	1	1	0	1	0	1	1	1	4	3	5	0	0	0	0	1	5	0	0	1	0	1	0	0	2	4	2	3	3	2	10	1	3	2	3	0	7	11	0	5	1	1	0	7	2	0	4	3	0	3	1	9	0	0	0	1	1	4	3	0	0	19	1	2	0	0	0	0	0	0	0	1	2	0	0	0	1	5	1	1	1	0	0	4	0	3	0	1	0	2	32	5	2	3	5	0	0	1	1	2	0	0	0	3	0	20	0	0	1	1	0	4	0	7	1	7	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	8	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis;t__Roseburia hominis A2-183	3	122	651	14	0	17	20	15	162	61	79	8	218	63	41	60	117	19	32	45	31	342	71	9	32	36	0	36	140	111	34	169	5	91	468	73	41	62	73	215	321	21	853	74	74	12	20	58	73	16	32	104	74	991	246	78	134	120	37	118	20	501	1	69	41	143	66	104	5	308	438	28	262	41	1	24	1	124	240	32	3	29	6	84	70	70	55	22	34	3	1	61	1	135	103	1	0	66	1	5	193	8	1	26	2	0	155	75	121	157	85	738	15	0	162	155	2	16	0	6	52	52	375	181	48	2	7	5	10	2	380	116	54	83	1	2	2	554	97	31	31	1006	0	11	1	1	13	67	125	62	18	253	293	1	41	199	91	116	136	5	3	8	3	3	0	321	94	1	0	0	1	0	136	0	5	43	2	45	0	6	41	7	0	146	0	280	43	360	40	0	2	0	0	3	2	0	3	0	89	9	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0	71	47	1	79	11	26	0	0	18	39	54	82	68	23	82	65	47	109	18	10	300	50	0	40	10	3	33	0	53	19	33	0	48	75	16	9	29	66	34	163	37	13	4	10	10	4	38	130	15	35	12	68	310	21	10	13	48	20	115	22	44	0	18	38	672	19	188	13	26	137	0	17	61	89	86	0	48	45	6	65	4	11	15	41	19	60	66	15	18	119	102	14	536	28	47	25	80	16	88	116	0	11	34	0	55	546	280	120	31	34	54	0	0	139	0	93	21	0	0	47	0	33	134	291	53	0	0	0	0	0	64	155	151	8	118	0	2	260	50	0	37	21	0	21	9	10	39	66	56	30	274	223	38	13	96	321	85	109	0	85	5	78	0	79	24	26	0	0	0	0	126	62	0	5	17	0	16	45	19	296	32	9	506	14	195	39	26	329	7	0	0	0	0	0	4	36	1	35	0	4	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	0	6	17	2	0	0	7	0	1	12	25	0	6	3	2	1	4	2	0	2	2	9	0	1	3	0	0	2	4	0	0	3	0	1	11	0	3	0	18	18	7	0	17	1	0	0	0	0	1	2	2	0	0	12	5	2	3	3	3	5	2	5	1	20	1	4	4	7	2	8	10	0	4	1	0	3	1	1	6	0	1	0	9	1	2	1	2	3	6	2	0	4	3	21	1	0	1	3	1	1	8	0	1	10	0	0	5	5	103	1	61	13	0	0	5	8	0	4	0	0	35	2	5	6	2	0	0	1	0	1	6	2	0	4	1	1	0	17	4	1	1	28	0	2	0	0	8	0	0	44	2	8	6	1	16	4	7	2	7	0	1	3	2	1	1	14	1	0	0	0	1	2	29	0	3	0	0	2	0	1	22	2	0	5	0	10	0	6	11	0	0	0	0	0	0	1	0	0	75	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	11	8	33	25	4	11	24	6	104	16	5	4	33	7	20	5	11	0	0	23	0	27	10	38	17	12	1	27	91	27	56	45	8	11	16	17	28	15	0	17	37	4	44	37	17	19	32	6	72	15	33	27	24	21	11	27	14	1	22	26	14	20	50	0	33	4	21	24	6	29	23	24	4	0	56	24	16	11	7	58	4	42	5	43	18	58	34	7	16	4	3	45	1	10	23	5	2	12	5	4	18	32	1	18	65	6	7	0	7	7	3	24	67	145	0	28	7	8	28	73	7	41	44	1	0	2	6	17	16	16	10	9	0	53	0	34	185	48	16	26	56	27	2	29	2	0	4	14	11	3	12	8	24	0	0	0	0	13	7	168	3	2	3	34	5	46	28	16	7	37	12	1	10	50	7	10	111	0	6	4	0	0	1	0	0	15	0	7	0	0	6	28	6	9	12	0	0	0	5	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Stomatobaculum	0	1	3	1	0	0	0	0	1	1	0	1	1	0	1	2	0	0	0	3	0	2	0	2	1	2	1	0	1	2	0	0	0	1	2	0	2	3	0	2	2	2	1	1	1	0	1	1	2	1	4	2	0	0	0	1	2	0	2	0	0	2	2	0	1	3	1	3	0	6	4	1	0	0	2	2	0	0	0	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis;t__Roseburia intestinalis L1-82	84	58	0	0	32	7	10	0	23	22	17	7	65	6	3	11	58	0	0	14	1	0	48	1	54	34	0	53	4	157	28	34	23	54	1	37	70	50	1	102	0	14	84	11	17	34	9	69	111	2	66	22	50	185	42	29	36	0	65	1	24	0	0	0	49	17	30	160	6	39	1	3	5	0	1	138	26	0	62	13	124	9	0	25	68	37	31	64	17	44	34	130	14	167	43	20	33	2	37	65	105	1	28	7	1	36	156	1	5	39	28	25	0	0	0	2	117	19	1	1	79	17	2	1	0	45	1	0	1	44	1	59	0	0	0	10	193	0	149	1	0	0	9	0	5	17	3	48	59	126	47	1	6	21	0	1	1	131	5	0	58	0	148	0	66	1	41	23	31	0	53	43	23	1	15	18	53	1	56	22	1	0	0	1	0	4	0	21	0	4	23	0	35	46	9	0	0	0	15	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans;t__Roseburia inulinivorans DSM 16841	35	2	77	70	2	11	0	26	195	0	1	1	12	7	7	5	0	2	38	1	124	49	9	228	42	1	0	49	172	12	24	8	19	3	18	1	17	23	3	13	43	4	2	9	4	13	2	36	36	5	51	14	35	54	3	13	11	31	49	34	26	27	34	0	6	46	51	45	1	1	102	186	7	7	102	35	48	37	7	9	0	6	0	14	51	26	42	0	1	4	0	88	0	38	0	3	1	47	1	0	4	28	3	0	80	0	47	1	5	5	4	14	39	19	118	180	3	0	126	123	0	51	97	68	140	1	27	59	11	82	10	3	164	30	2	89	129	65	30	27	48	79	1	9	0	2	0	0	0	2	45	61	23	0	3	18	1	4	9	32	0	1	0	75	1	131	1	62	29	16	51	1	2	134	0	0	59	296	2	0	0	0	0	1	0	21	0	11	0	0	14	54	12	19	46	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	1	1	3	4	0	0	0	1	6	1	0	0	4	0	5	1	0	0	2	0	9	3	2	8	2	0	0	9	12	3	1	1	2	6	1	2	1	2	0	5	2	0	0	0	1	3	0	6	3	0	4	2	0	4	0	2	1	2	4	1	0	0	3	1	2	2	1	13	0	0	3	8	0	1	7	3	1	1	2	0	0	0	0	0	2	2	5	1	1	1	0	7	0	16	0	1	1	2	0	1	1	0	5	0	0	1	12	0	7	2	2	1	0	0	4	8	1	3	2	8	2	1	2	2	4	0	3	2	1	3	0	0	5	2	1	4	5	2	2	0	2	3	1	1	0	0	0	0	0	8	0	4	1	2	2	0	0	3	0	2	1	0	3	1	2	4	2	1	0	1	5	0	0	6	1	0	6	14	0	1	0	0	0	0	0	0	0	0	0	1	1	3	3	0	1	1	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sporobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
