#OTU ID	R8J9ZNOW.518040	C0275.T.518032	5TA9VAT9.518088	OTGGZN5Y.518063	QFHRSNIH.518116	5TA9VN6K.518161	C0195.N.518110	C0240.N.518020	OTGGZAZO.518108	C0241.T.518067	UEL2GAPI.518173	C0374.N.518099	KIXFRNL2.518129	C0366.N.518094	C0344.N.518103	C0258.T.517997	C4.S.518169	C0270.T.518163	UZ65XN27.518028	C0395.N.518054	C0394.N.518031	R8J9ZAGC.518059	59S9WNC6.518055	C0398.N.518152	C10.S.517995	C0355.T.518157	C0271.N.518022	C0311.T.518131	GQ6LSNI6.518106	C0325.T.518083	C0371.T.518139	TV28INUO.518004	LRQ9WN6C.518048	C0388.N.518136	C0225.N.518047	C0285.T.518044	C0399.N.518011	C0322.N.518165	5EKFOAO4.518164	6G2KBASQ.517999	C0315.N.518021	C0206.N.518065	C0285.N.518084	C0268.N.518089	C0134.N.518072	UEL2GN92.518058	UZ65XAS5.518119	C0335.N.518107	G2OD5N55.518146	C0269.N.518130	C0230.T.518144	C0258.N.518014	C0395.T.518075	C0374.T.518127	C0366.T.518172	C0371.N.518009	C0341.N.518101	C0399.T.518153	C4.T.518118	C0294.N.517987	C0154.N.518002	6G2KBNS6.518045	C0195.T.517986	C0378.N.518158	C0230.N.517992	C0306.T.518122	C0349.T.518111	C0349.N.517989	KIXFRARY.518160	JIDZEAPD.518149	C0282.N.518138	59S9WAIH.518013	C0241.N.518043	82S3MAZ4.518145	C0134.T.517988	C0252.N.518016	XZ33PA3O.518135	C0186.N.518143	82S3MNBY.518050	C0318.T.518140	C0245.T.518151	5EKFONB3.518125	C0355.N.518077	C0332.T.518017	MQETMNL4.518037	LRQ9WAHA.518036	C0362.N.518069	C0362.T.518026	C0294.T.518134	C0133.N.518051	C0388.T.518015	C0198.N.518081	JIDZEN4J.518073	HZIMMNL5.518062	C0149.N.518039	C0308.N.518154	C0159.N.518042	C0318.N.518105	HZIMMAM6.518095	C0095.T.518141	GQ6LSABJ.518010	C0341.T.518113	C0211.T.518096	C0095.N.518123	C0149.T.518132	C0344.T.518029	G2OD5ABL.518057	G3UBQNDP.518121	C0212.T.518155	C0198.T.518166	C0269.T.518150	C0325.N.518109	MQETMAZC.518171	C0342.N.518068	C0225.T.518033	A8A34AP9.518086	C0330.T.518035	TV28IANZ.518070	32I9UNA9.518098	G3UBQAJU.518060	C0212.N.518167	C0306.N.518003	C0378.T.518104	38U4VNBW.518090	38U4VAHB.518100	QFHRSAG2.518005	C0330.N.518148	C0240.T.518052	YOTV6NC8.518156	C0268.T.518114	C0209.T.518128	C6.S.518082	C0133.T.518133	O436FAO8.518097	32I9UAPQ.518112	MQE9OAS7.518008	XZ33PN7O.518030	UTWNWANU.518168	XBS5MA8H.517990	A8A34NCW.518023	41E1KAMA.517991	C0252.T.518006	I7ROLN9P.518079	C0342.T.518093	C0112.T.518024	YOTV6ASH.518142	C10.T.518056	C0394.T.518064	C0333.T.518046	C0282.T.518000	BFJMKAKB.518159	C0159.T.518087	C0271.T.518078	C0334.N.518066	MQE9ONGV.518038	C0333.N.518126	C0186.T.518019	C0334.T.518147	C1.T.518120	41E1KNBP.517985	C0322.T.518018	C0332.N.518027	C6.T.518061	C0311.N.518124	C0211.N.518117	C0256.N.518170	C0270.N.518041	C0154.T.518091	C0308.T.518162	C0206.T.518053	C0209.N.517984	C0256.T.518080	C0275.N.518076	C0245.N.518071	C1.S.518137	8XBKGABK.517998	UTWNWN3P.518012	C0235.T.518049	C0335.T.518115	C0235.N.517993	C0314.T.518025	C0112.N.518001	8XBKGN9F.518085	C0315.T.518034	O436FNP3.518007	BFJMKNMP.518102	XBS5MNEH.518074	C0398.T.518092	C3.T.517994	C3.S.517996
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	9	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium	0	0	9	0	13	0	0	0	0	1	0	3	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	9	1	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	12	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10	5	2	0	5	0	0	0	0	18	0	0	5	8	0	2	0	0	0	6	0	0	0	0	0	0	6	19	2	0	0	0	0	26	19	0	0	0	3	0	0	0	0	1	0	0	4	2	0	0	0	0	0	45	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	5	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas	715	54	1831	33	1	274	2	0	13	20	0	0	205	6	0	2	41	10	1	18	13	869	6	76	0	46	0	95	40	0	15	1	3	0	4	4	2	19	1	2	0	168	3	9	19	0	0	3	4	38	11	2	254	1	5	3	9	3	232	23	0	0	15	37	6	20	4	1	0	11	3	4	1	0	354	15	0	1	3	69	207	0	8	64	0	0	12	147	90	97	7	4	1	2	33	14	0	89	3	54	54	4	45	79	28	2	5	401	9	13	17	5	0	0	0	974	0	3	179	242	36	31	54	43	65	4	1	2	59	19	1	11	27	271	632	0	1	0	0	1032	67	77	1	0	34	9	7	14	25	9	1	4	3	2	0	41	0	49	1	125	1	8	20	75	246	1	23	35	9	7	1	5	7	0	0	2	0	9	1	5	0	33	0	1	100	2	1	2	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tissierella_Soehngenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	80	0	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	22	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	1	3	0	0	0	1	1	1	0	0	1	5	3	2	4	10	0	0	0	1	0	1	0	3	7	0	4	0	1	0	0	0	7	5	0	2	4	1	8	3	0	2	4	0	0	3	0	8	0	6	0	3	0	0	9	0	0	0	0	0	2	2	1	0	0	0	0	5	0	0	0	0	0	5	0	1	0	0	0	1	0	5	1	1	0	0	3	0	1	0	0	0	5	0	0	2	1	3	0	0	1	0	1	0	3	3	0	1	0	1	1	0	3	1	0	1	0	0	0	0	1	3	0	1	8	0	0	2	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	1	5	2	2	0	0	0	1	1	6	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium	5	0	0	79	51	0	79	1	7	2	0	0	0	20	0	0	0	0	57	0	3	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	0	30	1	69	0	0	1	0	0	3	1	1	4	0	1	29	0	0	0	1	15	0	13	0	9	22	4	19	0	1	0	0	38	0	0	0	0	0	11	0	85	1	0	7	8	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	18	0	0	0	30	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	1	0	0	0	3	0	3	0	0	6	44	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__saccharogumia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Sharpea	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum	0	1	1	0	0	2	0	0	0	0	0	2	5	10	1	0	2	0	18	0	1	0	0	1	3	0	0	1	11	0	0	48	30	3	20	0	5	0	230	6	6	1	3	1	7	1	3	41	0	0	0	0	0	2	2	0	1	0	0	3	0	21	0	3	0	0	0	3	14	39	2	0	0	0	0	0	12	0	5	0	2	246	0	0	8	3	3	0	0	0	4	1	44	2	10	4	0	1	1	0	12	0	17	0	7	0	0	3	0	0	0	2	1	0	7	0	8	1	0	2	1	0	1	25	24	0	3	0	0	1	0	3	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	7	83	0	7	2	0	4	0	1	0	34	2	2	0	2	0	0	0	21	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__cylindroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__somerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	21	0	0	0	0	6	0	0	0	35	255	0	1	0	0	569	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	211	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	0	0	0	6	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	1	0	0	0	0	0	47	48	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	332	0	0	0	0	0	1	0	0	0	0	28	28	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	8	8	26	76	1649	54	37	1853	43	19	117	32	45	33	0	441	2	578	642	157	9	1	200	123	44	2	19	4531	0	239	760	1497	145	258	35	5	55	88	27	176	189	360	4	31	523	49	5796	12	840	5	190	1	12	27	38	640	12	19	0	11	7	520	8	5	42	6	214	2	202	1512	18	161	24	2	1	15	115	12	25	3	44	18	3	15	250	107	268	45	75	43	81	9	21	1	14	43	332	9	5	121	0	32	130	33	5	1	507	981	70	75	0	218	77	2	22	0	110	296	1	750	515	1	1	1	1	1194	2	60	89	32	1	3	15	0	0	208	139	23	22	0	0	20	632	1	8	20	7	1	35	8	1	70	5	5	54	103	14	8	139	0	97	13	0	857	281	39	493	8	104	2140	4	25	1	5	400	57	13	16	11	5	1995	11	20	55	0	0	172	19	2	0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	6	153	0	11	6	0	1	2	1455	9	0	3	0	0	0	1	1	0	0	0	0	70	0	63	0	99	0	0	0	0	1	0	0	0	0	7	24	0	0	11	0	0	0	0	7	0	0	6	0	4	111	2	1	4	0	4	0	22	31	0	9	34	51	5	6	3	405	2	0	0	0	0	2	0	0	6	0	0	0	1	0	0	3	0	10	0	18	841	0	9	3	1	0	0	50	0	10	0	197	8	0	0	0	0	17	2	0	181	0	1	398	0	6	0	54	8	0	0	21	46	2	3	2	0	0	0	0	15	12	0	3	0	419	0	106	0	0	0	0	8	2	53	0	2	2	0	0	0	2	7	0	21	20	0	0	0	0	2	0	1	3	0	0	0	0	0	0	329	0	0	5	2	3	0	0	0	0	1717	1	29	99	1	0	0	5	2	5	44	0	0
