#OTU ID	EM086.441698	EM082.441607	EM068.441712	EM065.441667	EM059.T3.441604	EMC08.441752	EM079.441724	EM040.441709	EM044.441601	EM124.441697	EM094.T3.441588	EM062.441720	EM134.441735	EM090.T3.441662	EM039.441743	EM106.441745	EM150.441648	EM083.T3.441744	EM071.441747	EMC04.441704	EM095.T3.441590	EM034.441676	EM064.441592	EM091.441686	EM057.441605	EM145.441690	EM063.441621	EM109.441669	EM032.441683	EM061.441673	EM047.T3.441645	EM059.441715	EM056.441606	EM078.441658	EMC01.441661	EM090.441664	EM088.441638	EM070.441682	EM077.441646	EM133.441663	EM055.441603	EM156.441613	EM108.441694	EM049.441600	EM072.T3.441632	EM130.441701	EM165.441597	EM049.T3.441671	EM031.441732	EM168.441668	EM167.441702	EMC07.441636	EM146.441718	EM081.441618	EM093.441602	EM122.441699	EM152.441730	EM140.441608	EM063.T3.441695	EM052.441625	EM047.441722	EM101.441623	EM076.441622	EM102.441633	EM141.441684	EM086.T3.441746	EM054.T3.441749	EMC06.441610	EM137.441680	EM118.441693	EM056.T3.441716	EM100.441714	EMC09.441635	EM093.T3.441670	EM174.441652	EM155.441678	EM074.441596	EM103.441691	EM043.441739	EM138.441753	EM066.T3.441647	EM151.441595	EM178.441705	EM169.441653	EM144.441736	EM147.441617	EM073.T3.441721	EM036.441587	EM050.441672	EM111.441634	EM042.441674	EM136.441650	EM080.441727	EM100.T3.441627	EM110.441723	EM084.441599	EM055.T3.441626	EM065.T3.441614	EM054.441707	EM098.441733	EM159.441719	EM125.441659	EM163.441642	EM162.441728	EM089.T3.441624	EM038.441649	EM075.441644	EM179.441612	EM182.441681	EM071.T3.441734	EM066.441656	EM067.441615	EM126.441679	EM060.T3.441729	EM094.441640	EM046.441741	EM092.441616	EM173.441754	EM057.T3.441589	EM112.441630	EM113.441619	EM131.441591	EM058.441637	EM072.441643	EM077.T3.441639	EM129.441689	EM114.441710	EM089.441742	EM033.441685	EM096.441706	EM148.441631	EM222.441725	EM142.441711	EM116.441657	EM117.441609	EM149.441655	EM132.441696	EM160.441703	EMC03.441713	EM053.441738	EM098.T3.441740	EM115.441641	EM158.441731	EM166.441748	EM170.441651	EM209.441665	EMC02.441750	EM087.441726	EM107.441620	EMC05.441628	EM053.T3.441688	EM105.441629	EM085.441675	EM073.441594	EM180.441692	EM099.441708	EM069.441700	EM123.441687	EM139.441611	EM082.T3.441751	EM183.441654	EM083.441666	EM035.441593	EM037.441737	EM095.441717	EM135.441660	EM060.441677
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	56	18	0	14	0	21	19	45	69	198	33	112	4	68	14	3	11	40	23	72	20	34	8	65	88	69	121	0	108	11	0	6	19	293	41	59	21	125	8	52	51	4	76	23	23	41	3	21	104	0	4	48	42	84	88	0	19	27	144	18	1	68	44	4	29	38	27	15	11	37	18	55	111	23	0	14	226	0	17	8	30	11	0	5	134	0	70	42	2	10	38	4	0	76	0	0	119	13	20	1	8	40	27	45	31	8	60	44	0	52	9	1	0	43	28	17	31	9	3	0	20	20	25	44	159	17	10	5	19	1	19	110	0	14	63	66	27	17	19	95	0	1	4	10	1	0	37	34	151	32	10	96	33	19	1	140	0	0	9	41	9	52	193	0	6	4	15
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0	0	0	1	0	14	4	2	6	42	3	7	0	3	4	0	1	12	7	16	2	1	12	4	6	40	9	1	30	37	11	10	4	24	1	1	0	13	9	4	18	7	5	4	1	3	1	4	10	3	2	7	20	2	8	0	6	0	9	8	0	3	7	5	1	2	7	8	6	16	4	6	21	5	0	1	25	0	8	9	11	7	1	3	0	0	8	13	0	0	5	0	6	20	2	19	8	5	9	1	2	2	6	6	1	0	0	1	1	6	2	2	4	6	4	4	3	4	7	0	3	0	3	3	8	4	4	0	2	0	1	1	0	4	16	6	0	4	6	39	8	3	0	0	0	0	5	5	1	6	1	1	13	0	0	22	0	0	0	0	1	24	13	8	1	5	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	5	0	0	0	0	3	6	1	4	2	5	6	0	1	1	5	0	5	0	14	0	0	3	0	5	3	1	6	7	2	5	0	0	0	2	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	5	2	1	2	0	0	1	1	2	1	0	1	0	2	3	0	0	0	2	1	12	0	1	0	0	6	3	0	1	0	0	6	11	0	0	3	1	0	0	0	0	1	2	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	0	6	0	0	0	0	0	2	0	0	0	0	6
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter;s__Cuneatibacter caecimuris	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	1	1	1	0	0	7	5	0	26	18	3	11	1	10	1	3	4	4	4	10	4	1	4	13	6	6	43	0	6	31	0	0	0	30	3	16	2	8	1	8	3	1	1	6	4	10	3	6	2	0	1	4	2	0	5	0	3	2	7	1	0	8	5	2	4	1	5	5	6	3	2	5	10	1	0	2	27	1	4	4	3	2	0	1	2	0	2	2	0	1	4	0	1	6	0	1	8	0	3	0	6	4	2	9	0	0	5	4	0	2	7	2	3	3	6	1	2	1	1	0	5	3	1	2	9	5	0	3	0	3	0	6	0	1	1	9	0	3	6	19	0	0	1	2	1	0	6	2	20	8	4	1	4	1	0	20	0	0	4	1	2	6	14	0	1	0	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Frisingicoccus	0	0	8	1	2	0	20	0	0	3	0	0	2	0	1	0	6	0	1	0	0	0	3	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	1	6	1	0	8	5	0	0	7	3	0	1	10	0	0	0	0	6	5	0	0	0	0	0	5	0	0	2	0	5	0	0	0	5	0	0	2	3	6	0	1	0	1	1	0	0	3	3	0	3	2	0	0	0	0	2	0	18	6	1	2	0	0	3	0	0	3	4	0	1	0	0	0	0	0	1	6	0	1	0	0	1	0	4	0	2	2	0	8	0	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	6	4	5	0	2	0	0	0	0	1	0	5	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena	0	0	0	0	1	0	1	0	4	1	1	0	1	0	1	0	1	0	0	0	0	2	1	0	2	1	2	0	3	0	0	0	0	1	1	0	0	0	0	2	1	1	1	1	2	0	13	1	0	1	0	0	0	0	0	5	3	1	9	0	0	0	0	2	1	0	2	0	0	1	1	1	1	0	5	0	3	0	1	1	1	1	4	3	0	0	1	1	0	1	2	0	1	0	1	1	0	0	0	3	0	0	0	1	0	1	0	0	4	1	0	0	0	0	1	1	0	2	0	0	1	0	0	6	1	1	0	2	0	0	1	1	0	21	0	0	0	2	0	0	4	2	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella massiliensis	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	2	0	0	1	1	0	0	1	0	0	2	0	0	1	27	2	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	10	8	0	0	8	0	0	0	7	12	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	5	12	0	15	5	0	1	0	0	2	0	0	0	5	0	0	0	0	3	1	0	0	3	0	0	0	0	1	0	0	1	0	0	1	0	3	0	4	6	0	0	7	0	4	1	9	9	0	0	0	0	0	1	0	0	4	8	22	33	2	0	4	0	0	7	0	3	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	1	0	0	0	1	1	3	0	0	0	0	0	0	1	1	0	1	0	2	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	3	0	0	0	0	0	0	1	2	5	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	4	2	0	0	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	1	0	9	0	22	1	6	0	0	2	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0	0	4	1	0	1	11	0	0	1	0	2	1	0	2	0	0	5	3	1	0	1	69	2	0	0	0	0	0	1	0	24	1	7	3	0	1	0	0	3	1	0	0	0	0	0	0	0	1	0	13	0	0	0	2	0	0	1	26	2	0	0	0	1	4	9	0	0	0	0	0	1	0	0	0	0	10	0	5	3	0	14	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	3	0	14	1	0	0	0	0	0	0	0	7	0	1	8	2	0	0	0	1	0	0	0	3	1	1	3	1	0	0	0	1	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Extibacter;s__Extibacter muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Extibacter	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena contorta	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	2	2	0	0	0	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	11	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	7	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	4	0	1	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	9	4	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena orotica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena fissicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris	0	1	17	8	3	0	4	0	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	2	0	0	5	2	12	0	0	11	13	0	2	0	0	0	5	16	1	0	0	0	6	6	0	0	0	0	0	18	0	0	0	0	3	0	0	0	6	0	0	2	12	10	0	0	0	0	1	21	13	0	0	0	0	0	0	0	0	0	2	0	5	8	0	18	0	0	8	0	0	9	4	0	0	0	0	0	0	0	0	3	0	4	0	1	5	0	0	0	10	0	0	8	0	0	6	0	0	0	0	4	1	2	1	0	0	0	0	0	0	0	0	0	0	10	5	0	6	0	5	0	0	9	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	13	2	12	13	45	14	12	2	155	9	17	24	12	2	22	33	182	10	27	16	57	6	51	19	10	18	128	106	50	11	61	73	26	43	4	4	2	25	16	16	36	18	16	34	69	43	106	161	91	35	8	55	9	52	37	27	10	37	59	6	6	38	148	31	420	12	110	13	1	35	29	30	82	23	83	13	17	62	57	29	29	28	67	23	20	0	14	67	8	37	55	22	145	26	20	19	9	16	83	47	114	17	170	28	18	13	38	111	12	14	107	57	129	79	16	65	29	30	14	1	18	148	37	97	25	51	20	2	92	11	57	47	17	10	8	15	4	88	24	16	35	91	45	28	39	0	6	102	6	83	1	7	9	5	62	25	25	67	28	1	61	20	19	5	12	167	31
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	56	3	0	20	1	4	6	77	157	55	46	50	6	30	87	15	5	22	76	21	38	7	58	51	23	50	55	58	17	71	26	35	32	53	80	9	13	44	0	22	129	24	3	59	11	38	10	174	8	6	53	9	90	34	273	16	87	3	7	10	6	6	32	38	6	14	10	44	3	5	1	8	15	28	14	240	70	56	58	19	37	26	0	1	10	7	41	29	11	1	15	3	4	27	5	112	65	39	39	7	4	35	13	23	258	2	24	13	1	17	18	22	6	7	11	2	24	12	0	10	11	4	42	7	15	28	12	192	8	12	79	35	4	15	76	32	0	37	12	68	11	1	5	4	5	7	43	19	1	63	4	18	42	39	1	39	0	1	2	5	3	28	39	15	0	26	43
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	0	0	34	1	2	6	1	15	6	4	125	0	0	4	2	0	8	24	1	0	0	5	3	0	0	142	45	14	0	0	0	2	3	5	0	2	3	8	2	41	2	6	3	4	1	0	2	1	0	0	10	21	1	4	0	0	0	170	0	0	13	0	0	0	0	4	10	0	3	2	2	8	3	0	0	0	0	0	7	33	8	0	3	0	0	12	1	0	0	1	0	2	13	3	1	36	60	3	1	3	37	0	10	37	2	11	0	0	0	10	1	0	0	1	0	15	1	0	0	0	1	16	3	7	0	0	5	0	0	0	2	0	7	0	5	0	7	4	0	19	0	1	2	3	0	36	0	7	56	0	0	13	0	9	3	0	29	0	0	4	38	0	6	1	2	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	42	17	0	4	0	129	13	42	29	346	26	52	10	140	42	4	44	334	89	105	189	190	118	122	87	225	231	6	16	270	89	21	10	9	237	138	40	69	6	5	60	18	30	254	7	7	22	129	14	3	2	6	20	135	213	6	49	247	44	63	8	93	0	2	28	42	43	84	32	120	10	62	338	29	1	5	48	2	15	69	23	4	5	9	10	0	11	79	0	24	549	22	2	56	46	127	78	30	44	0	25	7	90	31	250	13	68	26	5	60	51	15	7	4	4	15	10	91	3	0	61	0	96	87	2	15	12	44	5	89	41	38	32	0	29	27	1	23	21	286	2	0	14	2	7	0	56	2	2	59	20	39	67	35	0	40	0	9	4	16	6	177	163	25	18	21	17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0	0	0	5	0	4	6	1	8	8	3	5	0	2	18	1	4	3	1	0	1	3	14	7	3	7	3	1	4	0	0	2	0	0	5	0	5	4	1	4	5	0	1	0	48	2	1	3	13	3	0	0	1	16	11	0	0	2	7	3	0	0	0	7	0	0	9	2	0	1	2	1	9	4	0	0	15	1	2	1	2	0	0	2	4	0	10	3	0	0	3	1	2	8	0	4	1	3	4	1	1	0	2	2	2	0	4	5	0	0	0	0	0	3	0	5	0	0	1	0	1	0	15	589	6	0	0	1	4	1	0	2	0	1	0	2	0	5	3	0	0	0	1	0	2	0	3	2	1	7	0	3	0	7	0	7	0	0	0	2	0	3	5	0	0	0	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Herbinix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum umeaense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum saburreum;t__Lachnoanaerobaculum saburreum DSM 3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	56	39	17	210	36	30	20	69	1922	63	216	142	7	43	12	13	13	63	93	60	124	36	747	40	83	342	82	80	47	181	280	67	46	23	42	31	65	44	5	139	135	40	12	21	20	45	36	36	307	26	48	26	48	197	430	317	126	40	28	358	51	4	24	137	27	37	37	48	9	23	21	56	77	192	116	141	34	8	145	8	37	30	41	21	47	73	177	14	40	52	499	23	25	149	14	67	89	78	55	255	4	13	114	35	331	19	30	128	160	24	19	4	161	181	18	35	67	29	63	83	12	80	150	64	41	22	11	199	156	44	44	33	414	98	15	26	84	225	58	919	487	37	22	21	72	33	21	114	13	114	41	41	249	167	34	24	12	186	25	45	26	44	51	5	8	19	62
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] glycyrrhizinilyticum	0	1	0	1	1	0	0	2	0	0	0	1	0	1	0	0	13	5	0	0	0	11	2	2	0	0	2	0	0	11	11	0	0	4	0	0	1	7	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	24	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	1	6	1	0	4	0	0	1	0	0	1	0	0	0	4	0	0	0	1	1	0	4	1	5	2	0	0	0	0	0	0	0	0	0	1	11	0	2	0	0	0	0	1	0	8	2	0	1	0	0	10
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	3	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	41	1	0	2	0	0	0	0	3	1	0	0	0	0	0	3	0	0	2	2	0	0	3	0	0	0	0	70	0	0	20	0	2	0	0	8	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	11	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] aldenense	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	3	0	1	1	7	0	0	0	0	0	2	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	8	1	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	8	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	6	65	0	3	5	0	4	13	2	9	10	5	0	0	3	0	2	0	3	35	3	5	0	27	4	2	2	4	0	87	24	6	6	0	23	3	0	4	1	0	0	0	0	1	2	0	5	9	0	1	45	1	5	76	2	12	0	0	1	6	0	0	0	1	0	0	1	0	0	0	0	0	1	0	4	125	15	6	4	0	0	0	1	0	3	0	0	0	0	2	2	5	0	1	5	2	14	6	2	0	0	2	0	2	5	0	5	0	0	5	1	0	0	0	1	0	3	1	1	12	0	1	1	5	0	3	0	1	0	0	3	2	3	0	0	9	0	0	0	99	0	1	2	0	0	0	9	0	1	27	10	0	0	0	1	0	1	0	0	22	0	1	0	0	0	0	2
