#OTU ID	EM086.441698	EM082.441607	EM068.441712	EM065.441667	EM059.T3.441604	EMC08.441752	EM079.441724	EM040.441709	EM044.441601	EM124.441697	EM094.T3.441588	EM062.441720	EM134.441735	EM090.T3.441662	EM039.441743	EM106.441745	EM150.441648	EM083.T3.441744	EM071.441747	EMC04.441704	EM095.T3.441590	EM034.441676	EM064.441592	EM091.441686	EM057.441605	EM145.441690	EM063.441621	EM109.441669	EM032.441683	EM061.441673	EM047.T3.441645	EM059.441715	EM056.441606	EM078.441658	EMC01.441661	EM090.441664	EM088.441638	EM070.441682	EM077.441646	EM133.441663	EM055.441603	EM156.441613	EM108.441694	EM049.441600	EM072.T3.441632	EM130.441701	EM165.441597	EM049.T3.441671	EM031.441732	EM168.441668	EM167.441702	EMC07.441636	EM146.441718	EM081.441618	EM093.441602	EM122.441699	EM152.441730	EM140.441608	EM063.T3.441695	EM052.441625	EM047.441722	EM101.441623	EM076.441622	EM102.441633	EM141.441684	EM086.T3.441746	EM054.T3.441749	EMC06.441610	EM137.441680	EM118.441693	EM056.T3.441716	EM100.441714	EMC09.441635	EM093.T3.441670	EM174.441652	EM155.441678	EM074.441596	EM103.441691	EM043.441739	EM138.441753	EM066.T3.441647	EM151.441595	EM178.441705	EM169.441653	EM144.441736	EM147.441617	EM073.T3.441721	EM036.441587	EM050.441672	EM111.441634	EM042.441674	EM136.441650	EM080.441727	EM100.T3.441627	EM110.441723	EM084.441599	EM055.T3.441626	EM065.T3.441614	EM054.441707	EM098.441733	EM159.441719	EM125.441659	EM163.441642	EM162.441728	EM089.T3.441624	EM038.441649	EM075.441644	EM179.441612	EM182.441681	EM071.T3.441734	EM066.441656	EM067.441615	EM126.441679	EM060.T3.441729	EM094.441640	EM046.441741	EM092.441616	EM173.441754	EM057.T3.441589	EM112.441630	EM113.441619	EM131.441591	EM058.441637	EM072.441643	EM077.T3.441639	EM129.441689	EM114.441710	EM089.441742	EM033.441685	EM096.441706	EM148.441631	EM222.441725	EM142.441711	EM116.441657	EM117.441609	EM149.441655	EM132.441696	EM160.441703	EMC03.441713	EM053.441738	EM098.T3.441740	EM115.441641	EM158.441731	EM166.441748	EM170.441651	EM209.441665	EMC02.441750	EM087.441726	EM107.441620	EMC05.441628	EM053.T3.441688	EM105.441629	EM085.441675	EM073.441594	EM180.441692	EM099.441708	EM069.441700	EM123.441687	EM139.441611	EM082.T3.441751	EM183.441654	EM083.441666	EM035.441593	EM037.441737	EM095.441717	EM135.441660	EM060.441677
NR_112942.1_Bacteroides_salyersiae_strain_JCM_12988_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	0	7	0	0	0	0	0	0	0	10	0	0	7	0	0	65	0	0	2	15	0	0	0	4	1	0	0	272	0	0	0	157	220	0	0	0	0	0	0	0	0	0	0	0	56	27	205	0	0	0	0	0	142	24	6	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	8	0	1	0	0	0	0	0	3	0	14	2	0	0	0	0	0	6	0	0	1	0	0	0	1	0	3	0	0	0	0	2	9	1	373	0	0	0	0	0	0	0	1	7	2	22	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	4
NR_113065.1_Bacteroides_clarus_strain_JCM_16067_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	3	0	0	0	83	0	0	0	528	0	45	0	0	0	75	0	0	0	0	171	0	0	0	0	0	3	0	0	0	0	0	6	0	0	2	0	0	0	139	0	0	0	8	2	221	0	0	0	1	0	0	81	0	0	0	0	0	3	0	28	0	0	0	15	36	0	332	1	0	0	0	2	14	120	0	1	0	822	1081	0	0	0	0	2	1194	11	6	0	0	2	0	0	24	43	0	0	0	1	0	1	0	0	30	6	7	1	0	0	0	3	0	0	59	0	0	0	0	0	4815	0	0	0	0	0	0	4	0	10	3	0	42	0	0	0	8	36	1	2174	29	0	0	1	0	0	0	1019	0	0	0	0	0	0	10	0	0	4	0	0	87
NR_113015.1_Bacteroides_chinchillae_strain_JCM_16497_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NR_113030.1_Actinomyces_viscosus_strain_JCM_8353_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113021.1_Clostridium_paraputrificum_strain_JCM_1293_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	16	0	0	0	0	2	5	0	11	0	0	5	10	0	0	0	0	2	0	0	8	1	0	1	7	0	0	0	1	0	0	0	0	0	12	0	4	0	1	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	2	54	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	4	0	0	2	2	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	3	0	2	0	0	1	0	0	2	0	0	0	0	0	0	2	2	0	1	2	2	0	0	0	0
NR_113039.1_Solobacterium_moorei_strain_JCM_10645_16S_ribosomal_RNA_gene__partial_sequence	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_113151.1_Alistipes_onderdonkii_strain_JCM_16771_16S_ribosomal_RNA_gene__partial_sequence	128	779	6448	4777	1646	286	804	203	407	303	0	34	138	284	697	177	404	0	1226	26	116	104	2034	130	1913	145	13	287	444	931	0	955	15	111	148	447	241	427	0	1284	382	1053	30	602	27	104	566	474	3020	1153	617	29	2382	43	125	3	2824	6	1278	32	2064	124	322	0	2	173	418	240	32	602	14	9	432	574	3991	1986	191	1421	38	117	36	441	1567	197	11	27	927	690	0	3507	341	365	6	17	222	17	139	3697	380	385	91	69	870	5	273	1206	95	543	553	220	16	0	152	501	0	0	1	161	37	0	75	1305	651	150	3	3	121	182	230	79	1469	281	1405	34	642	966	19	51	18	12	243	2821	242	1309	983	55	56	493	245	54	91	12	35	2114	54	17	2653	7321	3464	1097	1951	2	721	317	5	1008	4
NR_113096.1_Prevotella_bivia_strain_JCM_6331_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113072.1_Bacteroides_rodentium_strain_JCM_16496_16S_ribosomal_RNA_gene__partial_sequence	0	0	11	0	16	4	27	0	7	0	0	6	3	14	0	0	18	16	0	1	0	2	1	0	0	1	0	21	8	1	0	3	19	2	10	8	1	5	1	12	0	0	0	4	3	15	6	5	0	1	5	0	8	0	2	0	0	0	0	1	0	1	1	37	1	0	6	1	2	0	2	0	1	2	0	0	0	0	1	8	0	0	0	1	0	0	12	5	1	44	0	21	0	0	1	0	0	0	2	15	0	5	3	0	2	0	2	34	0	2	2	47	60	3	0	0	0	0	0	0	0	14	0	0	4	8	4	23	4	36	14	2	0	7	0	0	1	2	0	17	5	6	7	20	5	11	21	14	0	1	22	0	0	15	17	0	79	0	0	0	8	5	0	26	0	31	52
NR_113068.1_Bacteroides_fluxus_strain_JCM_16101_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	467	0	0	0	0	0	0	0	13	0	0	0	0	0	0
NR_113078.1_Paraprevotella_xylaniphila_strain_JCM_14860_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113140.1_{Clostridium}_sordellii_strain_JCM_3814_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
NR_113132.1_Peptoclostridium_difficile_strain_JCM_1296_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0
NR_113097.1_Prevotella_buccae_strain_JCM_12245_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113123.1_Prevotella_timonensis_strain_4401737_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113103.1_Prevotella_disiens_strain_JCM_6334_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113099.1_Prevotella_corporis_strain_JCM_8529_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113098.1_Prevotella_buccalis_strain_JCM_12246_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_147404.1_Massiliprevotella_massiliensis_strain_Marseille-P2439_16S_ribosomal_RNA__partial_sequence	44	0	0	0	0	4	0	289	0	46	0	170	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	30	0	0	0	0	0	0	0	0	8	95	0	0	5	0	0	0	12	11	0	22	0	358	0	0	0	0	0	0	8	10	0	0	48	0	0	0	0	10	0	0	7	0	0	15	40	11	2	24	2	10	2	23	28	0	0	0	0	0	8	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118554.1_Intestinimonas_butyriciproducens_strain_SRB-521-5-I_16S_ribosomal_RNA_gene__partial_sequence	10	0	81	16	12	58	16	5	253	34	2	31	16	21	12	0	50	0	18	13	5	18	48	40	19	29	7	14	32	47	12	10	11	36	6	21	7	41	20	18	14	53	29	7	25	14	31	6	34	43	9	17	6	317	20	28	29	23	87	15	3	26	6	35	20	5	21	11	2	42	13	27	32	6	19	14	54	5	38	17	16	3	38	40	7	3	6	13	35	7	16	12	65	42	90	12	4	19	16	30	13	3	28	1	4	17	37	9	34	7	2	7	13	12	1	16	11	21	14	1	16	24	3	51	30	10	13	2	11	10	22	387	33	5	5	34	18	12	8	26	60	5	12	2	12	1	9	9	3	15	2	34	9	13	19	11	17	0	6	0	16	0	21	13	1	18	11
NR_114326.1_Fusicatenibacter_saccharivorans_strain_HT03-11_16S_ribosomal_RNA_gene__partial_sequence	61	17	0	63	0	166	20	58	42	368	175	67	19	216	91	10	59	350	102	224	413	195	192	266	106	371	441	19	17	396	175	135	64	19	417	161	86	150	7	73	70	21	55	298	43	97	23	214	188	6	2	67	49	1860	536	7	70	275	54	132	8	102	0	7	113	63	100	119	44	122	25	76	365	103	11	10	53	10	32	75	37	104	14	19	13	0	13	301	1	25	646	34	2	88	57	353	90	44	85	0	26	9	144	36	366	13	79	43	6	97	67	22	7	173	28	24	21	95	138	0	340	35	202	101	43	29	23	51	672	156	46	54	44	5	42	56	4	26	26	309	5	0	71	49	9	0	71	92	4	114	25	73	183	36	0	51	0	43	13	25	6	186	269	28	24	22	46
NR_113152.1_Alistipes_putredinis_strain_JCM_16772_16S_ribosomal_RNA_gene__partial_sequence	177	0	647	2	0	1002	912	607	706	275	0	525	383	4	0	229	0	0	453	1476	1248	2427	865	1	890	1285	2530	565	443	1089	9681	1511	667	948	584	1	1073	3248	0	1130	884	3	1342	775	461	0	88	1597	0	44	134	2127	161	339	1251	0	0	1	1679	1157	1962	127	0	1565	428	137	2274	439	1268	458	274	791	303	366	3	261	337	647	1	214	416	177	40	470	413	115	10	1460	6	13	5	2853	1173	611	1379	1970	482	7	1746	1402	286	917	312	253	0	205	1741	235	1962	1010	476	718	5	1007	0	190	71	205	35	0	2445	11	3	2245	1	918	654	6	1330	0	1592	559	764	190	871	1550	1144	0	171	1252	1330	82	1319	56	149	1590	448	1010	15	240	2155	2034	1333	7	227	4	187	31	1506	0	858	0	1998	287	74	246	1533
NR_113173.1_Bifidobacterium_saguini_strain_AFB23-1_16S_ribosomal_RNA_gene__partial_sequence	4	0	6	0	0	6	185	9	1	0	0	4	1	36	1	2	13	8	0	8	0	6	0	59	2	3	1	0	109	12	0	3	0	69	7	104	9	24	30	18	2	16	2	12	0	4	4	3	3	147	3	1	2	84	7	2	1	29	21	0	0	59	7	25	2	74	1	3	0	142	0	2	8	0	0	45	100	0	3	41	5	1	23	2	8	0	0	7	6	7	19	0	23	3	24	3	2	11	9	0	23	16	7	30	8	3	13	4	7	51	5	10	4	0	0	1	1	16	1	42	0	16	13	9	10	0	4	7	18	38	1	5	63	1	0	22	1	0	1	53	0	5	6	2	0	5	7	0	1	9	15	8	0	0	13	8	0	129	12	0	4	18	3	7	0	7	0
NR_113153.1_Alistipes_shahii_strain_JCM_16773_16S_ribosomal_RNA_gene__partial_sequence	8	0	5	0	0	36	171	0	144	255	0	31	7	202	0	40	264	0	15	128	0	295	66	0	544	58	463	351	347	0	0	12	538	93	121	84	0	573	91	803	102	0	60	210	106	271	179	156	0	80	25	741	110	2	50	0	0	1297	0	200	0	0	0	1158	470	23	196	113	51	0	338	327	407	35	1	10	25	214	11	410	47	84	237	494	18	2	0	150	3	80	119	449	80	106	227	232	105	0	114	116	160	304	128	21	0	40	333	122	186	207	42	0	4	1	1	53	4	182	11	1	83	145	416	235	218	186	325	0	351	0	0	141	1	96	54	36	28	83	105	0	75	67	424	50	84	53	228	0	3	37	0	414	206	1	104	0	435	0	0	0	140	0	149	434	0	1	356
NR_113157.1_Ruminiclostridium_thermocellum_strain_JCM_9322_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_113172.1_Bifidobacterium_callitrichos_strain_AFB22-5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113163.1_{Eubacterium}_cylindroides_strain_JCM_10261_16S_ribosomal_RNA_gene__partial_sequence	1	0	6	1	0	0	6	0	0	2	0	9	0	0	0	1	0	0	0	2	0	0	3	0	17	1	6	0	7	0	0	1	5	0	0	0	1	0	0	3	1	1	0	3	0	0	0	4	0	3	0	0	0	0	7	0	0	0	50	10	0	16	0	70	0	3	0	0	0	0	2	1	0	6	0	0	0	30	8	0	1	47	0	19	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	0	4	0	0	0	0	17	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	8	45	1	0	49	0	0	0	1	0	0	0	0	0	0	439	0	1	0	0	0	95	0	0	1	0	0	0
NR_113319.1_Anaerostipes_butyraticus_strain_JCM_17466_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113248.1_Eubacterium_limosum_strain_JCM_6421_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
NR_113207.1_Bacteroides_stercorirosoris_strain_JCM_17103_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	2	0	0	0	1	61	0	1	4	2	0	178	16	1	0	2	0	1	0	0	8	42	0	0	27	0	0	7	0	48	1	0	13	0	0	0	354	0	34	1	517	0	0	2	6	0	0	7	0	6	0	2	0	0	0	97	0	6	0	5	0	3	0	0	0	2	5	0	7	2	3	2	3	0	4	12	67	0	49	11	25	8	0	0	0	23	0	1	2	3	0	5	6	1	9	0	2	234	0	0	1	4	3	0	16	6	1	3	0	0	10	0	0	0	4	17	0	0	6	33	116	263	38	6	9	0	2	0	2	3	9	0	19	1	0	38	4	2	78	2	3	0	2	109	0	0	15	0	4	6	0	1	0	1	0	1	15	0	12	23
NR_113197.1_{Clostridium}_stercorarium_subsp._leptospartum_strain_JCM_9762_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_113174.1_Bifidobacterium_stellenboschense_strain_AFB23-3_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
